MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;
m10_00_00_00;領域 敵 関所前空爆①A;SoulsFormats.MSB+Shape+Box;<-193.668, 70.869, 239.41>;<0, 17, 0>;18;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 関所前空爆①B;SoulsFormats.MSB+Shape+Box;<-230.865, 70.099, 235.37>;<0, 37, 0>;116;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 関所前空爆②;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;44;0;4294967295;255;-1;0;-1;;10002271;
m10_00_00_00;領域 敵 関所前空爆②A;SoulsFormats.MSB+Shape+Box;<-193.016, 71.729, 237.696>;<0, -73, 0>;19;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 関所前空爆②B;SoulsFormats.MSB+Shape+Box;<-204.371, 74.329, 242.16>;<0, -6, 0>;20;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 関所前空爆③;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;47;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 関所前空爆③A;SoulsFormats.MSB+Shape+Box;<-166.902, 71.854, 231.635>;<0, 22, 0>;45;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 関所前空爆③B;SoulsFormats.MSB+Shape+Box;<-169.827, 74.652, 259.117>;<0, -21, 0>;46;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁下;SoulsFormats.MSB+Shape+Cylinder;<-288.748, -26.166, 119.841>;<0, 0, 0>;488;0;4294967295;255;-1;0;-1;;10002498;
m10_00_00_00;領域 敵 城壁外 環状足場後半;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;517;0;4294967295;255;-1;0;-1;;10002301;
m10_00_00_00;領域 敵 城壁外 環状足場後半A;SoulsFormats.MSB+Shape+Box;<-240.918, 50.933, 40.368>;<0, 35, 0>;127;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁外 環状足場後半B;SoulsFormats.MSB+Shape+Box;<-239.077, 51.051, 34.599>;<0, -15, 0>;516;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 奥;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;340;0;4294967295;255;-1;0;-1;;10002473;
m10_00_00_00;領域 敵 城壁上 奥A;SoulsFormats.MSB+Shape+Box;<-302.295, 89.121, 187.873>;<0, -27, 0>;336;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 奥B;SoulsFormats.MSB+Shape+Box;<-304.065, 93.745, 194.106>;<0, -2, 0>;339;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 教会外騎士巡回;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;392;0;4294967295;255;-1;0;-1;;10002205;
m10_00_00_00;領域 敵 城壁上 教会外騎士巡回A;SoulsFormats.MSB+Shape+Box;<-260.604, 77.223, 186.484>;<0, -1.406, 0>;387;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 教会外騎士巡回B;SoulsFormats.MSB+Shape+Box;<-258.327, 77.305, 170.601>;<0, -3.001, 0>;388;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 教会外騎士巡回C;SoulsFormats.MSB+Shape+Box;<-254.324, 77.143, 159.974>;<0, -40.242, 0>;389;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 教会外騎士巡回D;SoulsFormats.MSB+Shape+Box;<-257.263, 77.271, 165.693>;<0, -18.001, 0>;390;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 教会外騎士巡回E;SoulsFormats.MSB+Shape+Box;<-247.098, 75.471, 147.043>;<0, -25.383, 0>;391;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 教会縦穴;SoulsFormats.MSB+Shape+Box;<-270.241, 77.286, 205.235>;<0, 0, 0>;42;0;4294967295;255;-1;0;-1;;10002255;
m10_00_00_00;領域 敵 城壁上 手前;SoulsFormats.MSB+Shape+Box;<-277.368, 93.842, 146.582>;<0, 64, 0>;37;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁上 手前＋中間;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;312;0;4294967295;255;-1;0;-1;;10002470;
m10_00_00_00;領域 敵 城壁上 中間;SoulsFormats.MSB+Shape+Box;<-290.811, 88.532, 163.667>;<0, -27, 0>;74;0;4294967295;255;-1;0;-1;;10002471;
m10_00_00_00;領域 敵 城壁内部 1F大斧;SoulsFormats.MSB+Shape+Box;<-242.512, 49.019, 81.731>;<0, -25, 0>;35;0;4294967295;255;-1;0;-1;;10002430;
m10_00_00_00;領域 敵 城壁内部 火薬樽部屋①;SoulsFormats.MSB+Shape+Box;<-225.339, 66.817, 80.045>;<0, -29, 0>;77;0;4294967295;255;-1;0;-1;;10002228;
m10_00_00_00;領域 敵 城壁内部 火薬樽部屋②;SoulsFormats.MSB+Shape+Box;<-220.139, 66.418, 76.471>;<0, -27.1, 0>;327;0;4294967295;255;-1;0;-1;;10002225;
m10_00_00_00;領域 敵 城壁内部 環状足場;SoulsFormats.MSB+Shape+Box;<-230.273, 36.162, 28.677>;<0, -37.1, 0>;75;0;4294967295;255;-1;0;-1;;10002303;
m10_00_00_00;領域 敵 城壁内部 狭所;SoulsFormats.MSB+Shape+Box;<-233.631, 61.217, 56.287>;<0, -28.2, 0>;8;0;4294967295;255;-1;0;-1;;10002231;
m10_00_00_00;領域 敵 城壁内部 見張り兵士;SoulsFormats.MSB+Shape+Box;<-239.656, 65.044, 72.838>;<0, -28, 0>;81;0;4294967295;255;-1;0;-1;;10002227;
m10_00_00_00;領域 敵 城壁内部 最初の階段;SoulsFormats.MSB+Shape+Box;<-239.229, 54.097, 69.838>;<0, -25, 0>;496;0;4294967295;255;-1;0;-1;;10002204;
m10_00_00_00;領域 敵 城壁内部 上層奇襲;SoulsFormats.MSB+Shape+Box;<-254.519, 73.562, 103.571>;<0, -27.025, 0>;51;0;4294967295;255;-1;0;-1;;10002236;
m10_00_00_00;領域 敵 城壁内部 上層狭所工兵;SoulsFormats.MSB+Shape+Box;<-242.668, 69.578, 67.399>;<0, -26.1, 0>;33;0;4294967295;255;-1;0;-1;;10002233;
m10_00_00_00;領域 敵 城壁内部 上層狭所工兵 感覚弱体化;SoulsFormats.MSB+Shape+Box;<-237.248, 60.574, 48.379>;<0, -26.1, 0>;419;0;4294967295;255;-1;0;-1;;10002234;
m10_00_00_00;領域 敵 城壁内部 上層壁外;SoulsFormats.MSB+Shape+Box;<-242.343, 69.246, 51.589>;<0, -26.1, 0>;52;0;4294967295;255;-1;0;-1;;10002306;
m10_00_00_00;領域 敵 城壁内部 中層足場;SoulsFormats.MSB+Shape+Box;<-232.767, 61.614, 63.141>;<0, -27.034, 0>;495;0;4294967295;255;-1;0;-1;;10002209;
m10_00_00_00;領域 敵 城壁内部 入り口;SoulsFormats.MSB+Shape+Box;<-232.516, 51.209, 61.792>;<0, -24.6, 0>;335;0;4294967295;255;-1;0;-1;;10002223;
m10_00_00_00;領域 敵 城壁内部 入り口 {2};SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;416;0;4294967295;255;-1;0;-1;;10002218;
m10_00_00_00;領域 敵 城壁内部 入り口 分割A;SoulsFormats.MSB+Shape+Box;<-236.681, 51.43, 70.437>;<0, 64.677, 0>;414;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁内部 入り口 分割B;SoulsFormats.MSB+Shape+Box;<-225.169, 51.338, 48.205>;<0, 20, 0>;415;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 城壁内部 壁外;SoulsFormats.MSB+Shape+Box;<-245.533, 55.826, 57.688>;<0, 150, 0>;444;0;4294967295;255;-1;0;-1;;10002300;
m10_00_00_00;領域 敵 神の門前 老獅子起動;SoulsFormats.MSB+Shape+Box;<-120.262, 37.087, 93.574>;<0, -25.799, 0>;15;0;4294967295;255;-1;0;-1;;10002220;
m10_00_00_00;領域 敵 神の門前騎士起動②;SoulsFormats.MSB+Shape+Box;<-107.724, 38.413, 106.358>;<0, -24.1, 0>;27;0;4294967295;255;-1;0;-1;;10002221;
m10_00_00_00;領域 敵 正門奥 1陣大斧兵;SoulsFormats.MSB+Shape+Box;<-120.877, 20.903, 30.475>;<0, 35.9, 0>;91;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 正門奥 バリスタ発射開始;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;240;0;4294967295;255;-1;0;-1;;10002351;
m10_00_00_00;領域 敵 正門奥 バリスタ発射開始A;SoulsFormats.MSB+Shape+Box;<-146.878, 20.488, 72.992>;<0, 66.2, 0>;25;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 正門奥 バリスタ発射開始B;SoulsFormats.MSB+Shape+Box;<-121.468, 20.827, 30.624>;<0, -146.199, 0>;239;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 正門奥 バリスタ発射開始C;SoulsFormats.MSB+Shape+Box;<-136.761, 29.019, 27.363>;<0, 125, 0>;61;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 正門奥 バリスタ発射開始D;SoulsFormats.MSB+Shape+Box;<-108.875, 38.055, 133.208>;<0, -70, 0>;178;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 正門奥 バリスタ発射開始E;SoulsFormats.MSB+Shape+Box;<-189.155, 45.463, 57.88>;<0, 65, 0>;179;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 正門奥 バリスタ発射開始F;SoulsFormats.MSB+Shape+Box;<-202.032, 52.279, 63.803>;<0, -25, 0>;180;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 正門奥騎士起動;SoulsFormats.MSB+Shape+Box;<-151.82, 46.805, 154.845>;<0, 9.1, 0>;30;0;4294967295;255;-1;0;-1;;10002216;
m10_00_00_00;領域 敵 正門奥増援①;SoulsFormats.MSB+Shape+Box;<-147.482, 25.032, 39.097>;<0, -135.799, 0>;24;0;4294967295;255;-1;0;-1;;10002210;
m10_00_00_00;領域 敵 正門奥門奥からの増援;SoulsFormats.MSB+Shape+Box;<-158.825, 35.593, 105.628>;<0, -8.9, 0>;29;0;4294967295;255;-1;0;-1;;10002215;
m10_00_00_00;領域 敵 正門前 連隊巡回開始;SoulsFormats.MSB+Shape+Box;<-92.289, 1.263, 10.455>;<0, -145.799, 0>;23;0;4294967295;255;-1;0;-1;;10002200;
m10_00_00_00;領域 敵 正門前引き返し巡回;SoulsFormats.MSB+Shape+Box;<-20.948, -11.573, -25.694>;<0, 0, 0>;69;0;4294967295;255;-1;0;-1;;10002203;
m10_00_00_00;領域 敵 正門前巡回切り替え;SoulsFormats.MSB+Shape+Box;<-73.662, 12.176, -2.661>;<0, 34.2, 0>;50;0;4294967295;255;-1;0;-1;;10002201;
m10_00_00_00;領域 敵 大階段 感覚弱体化;SoulsFormats.MSB+Shape+Box;<-155.935, 33.238, 157.245>;<0, 18, 0>;420;0;4294967295;255;-1;0;-1;;10002219;
m10_00_00_00;領域 敵 中央広場 忌み子;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;404;0;4294967295;255;-1;0;-1;;10002213;
m10_00_00_00;領域 敵 中央広場 忌み子A;SoulsFormats.MSB+Shape+Box;<-225.051, 66.638, 223.32>;<0, 27.954, 0>;317;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 忌み子B;SoulsFormats.MSB+Shape+Box;<-223.402, 66.238, 220.049>;<0, 38.236, 0>;323;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 忌み子C;SoulsFormats.MSB+Shape+Box;<-239.601, 66.629, 216.201>;<0, 23.549, 0>;324;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 忌み子D;SoulsFormats.MSB+Shape+Box;<-250.112, 67.193, 217.402>;<0, -9.891, 0>;326;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 忌み子E;SoulsFormats.MSB+Shape+Box;<-251.411, 66.579, 205.217>;<0, 1.174, 0>;400;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 忌み子F;SoulsFormats.MSB+Shape+Box;<-245.067, 65.798, 212.809>;<0, 1, 0>;401;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 忌み子G;SoulsFormats.MSB+Shape+Box;<-238.514, 66.136, 211.112>;<0, -19.414, 0>;402;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 忌み子H;SoulsFormats.MSB+Shape+Box;<-248.058, 65.558, 201.091>;<0, -38.535, 0>;403;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 教会の騎士;SoulsFormats.MSB+Shape+Box;<-269.6, 67.52, 205.006>;<0, 0, 0>;241;0;4294967295;255;-1;0;-1;;10002272;
m10_00_00_00;領域 敵 中央広場 全体;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;410;0;4294967295;255;-1;0;-1;;10002217;
m10_00_00_00;領域 敵 中央広場 全体A;SoulsFormats.MSB+Shape+Box;<-223.372, 55.91, 195.447>;<0, 108.297, 0>;249;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 全体B;SoulsFormats.MSB+Shape+Box;<-242.172, 64.046, 164.203>;<0, 64.493, 0>;250;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 全体C;SoulsFormats.MSB+Shape+Box;<-221.988, 62.121, 171.841>;<0, 64.493, 0>;251;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 全体D 2階建て 兵舎側;SoulsFormats.MSB+Shape+Box;<-253.002, 62.622, 174.34>;<0, 91.706, 0>;256;0;4294967295;255;-1;0;-1;;10002446;
m10_00_00_00;領域 敵 中央広場 全体E;SoulsFormats.MSB+Shape+Box;<-210.877, 66.208, 211.687>;<0, 38.944, 0>;409;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場 全体F;SoulsFormats.MSB+Shape+Box;<-231.396, 66.256, 202.982>;<0, 90, 0>;248;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央広場上層 橋前;SoulsFormats.MSB+Shape+Box;<-198.652, 76.421, 152.615>;<0, 17.528, 0>;523;0;4294967295;255;-1;0;-1;;10002616;
m10_00_00_00;領域 敵 中央中庭 ボウガン対射撃;SoulsFormats.MSB+Shape+Box;<-210.77, 64.965, 204.024>;<0, 40, 0>;73;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央中庭 火炎放射随伴兵;SoulsFormats.MSB+Shape+Composite;<-238.868, 66.942, 221.642>;<0, 21, 0>;87;0;4294967295;255;-1;0;-1;;10002266;
m10_00_00_00;領域 敵 中央中庭 火炎放射随伴兵A;SoulsFormats.MSB+Shape+Box;<-238.868, 66.942, 221.642>;<0, 21, 0>;84;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央中庭 火炎放射随伴兵B;SoulsFormats.MSB+Shape+Box;<-247.882, 66.584, 217.184>;<0, -21, 0>;85;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央中庭 火炎放射随伴兵C;SoulsFormats.MSB+Shape+Box;<-274.503, 71.268, 242.614>;<0, -12, 0>;86;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央中庭 騎士狂化;SoulsFormats.MSB+Shape+Box;<-125.556, 77.447, 277.637>;<0, 0, 0>;76;0;4294967295;255;-1;0;-1;;10002264;
m10_00_00_00;領域 敵 中央中庭 狂騎士起動;SoulsFormats.MSB+Shape+Box;<-247.969, 66.328, 203.975>;<0, -30, 0>;83;0;4294967295;255;-1;0;-1;;10002265;
m10_00_00_00;領域 敵 中央中庭 蛇霊出現領域;SoulsFormats.MSB+Shape+Box;<-231.227, 64.768, 196.384>;<0, -11, 0>;94;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央中庭 第一部隊;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;72;0;4294967295;255;-1;0;-1;;10002261;
m10_00_00_00;領域 敵 中央中庭 第一部隊A;SoulsFormats.MSB+Shape+Box;<-235.085, 61.522, 193.855>;<0, -27, 0>;48;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央中庭 第一部隊B;SoulsFormats.MSB+Shape+Box;<-196.737, 62.512, 176.183>;<0, 110, 0>;71;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 中央中庭 第一部隊巡回切り替え;SoulsFormats.MSB+Shape+Box;<-194.954, 59.835, 174.433>;<0, 17, 0>;70;0;4294967295;255;-1;0;-1;;10002262;
m10_00_00_00;領域 敵 兵舎 ホール2F;SoulsFormats.MSB+Shape+Box;<-209.365, 67.088, 113.044>;<0, -27.3, 0>;93;0;4294967295;255;-1;0;-1;;10002253;
m10_00_00_00;領域 敵 兵舎 ホール2F工兵伏兵;SoulsFormats.MSB+Shape+Box;<-195.751, 76.153, 109.787>;<0, -115.346, 0>;31;0;4294967295;255;-1;0;-1;;10002334;
m10_00_00_00;領域 敵 兵舎 ホール2F大斧;SoulsFormats.MSB+Shape+Box;<-199.682, 76.291, 126.464>;<0, 61.923, 0>;53;0;4294967295;255;-1;0;-1;;10002238;
m10_00_00_00;領域 敵 兵舎 見張り2F;SoulsFormats.MSB+Shape+Box;<-206.117, 76.185, 107.803>;<0, -26.566, 0>;57;0;4294967295;255;-1;0;-1;;10002323;
m10_00_00_00;領域 敵 兵舎 士官部屋騎士;SoulsFormats.MSB+Shape+Box;<-210.817, 75.571, 79.221>;<0, -26, 0>;43;0;4294967295;255;-1;0;-1;;10002267;
m10_00_00_00;領域 敵 兵舎 士官部屋騎士 感覚弱体化;SoulsFormats.MSB+Shape+Box;<-204.164, 75.535, 78.969>;<0, -27.071, 0>;393;0;4294967295;255;-1;0;-1;;10002206;
m10_00_00_00;領域 敵 兵舎 食堂起動;SoulsFormats.MSB+Shape+Box;<-186.196, 67.155, 91.876>;<0, -27, 0>;197;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎 接ぎ木の蜘蛛感覚弱体化;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;325;0;4294967295;255;-1;0;-1;;10002280;
m10_00_00_00;領域 敵 兵舎 接ぎ木の蜘蛛感覚弱体化A;SoulsFormats.MSB+Shape+Box;<-208.731, 67.415, 112.711>;<0, -26.923, 0>;159;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎 接ぎ木の蜘蛛感覚弱体化B;SoulsFormats.MSB+Shape+Box;<-192.517, 67.576, 107.899>;<0, -23.355, 0>;195;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎 接ぎ木の蜘蛛感覚弱体化C;SoulsFormats.MSB+Shape+Box;<-195.585, 75.812, 110.364>;<0, -25.11, 0>;196;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎 中庭 調理場側;SoulsFormats.MSB+Shape+Box;<-208.412, 67.615, 94.375>;<0, -116.518, 0>;343;0;4294967295;255;-1;0;-1;;10002202;
m10_00_00_00;領域 敵 兵舎 調理場;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;342;0;4294967295;255;-1;0;-1;;10002330;
m10_00_00_00;領域 敵 兵舎 調理場A;SoulsFormats.MSB+Shape+Box;<-185.009, 67.35, 88.739>;<0, -26.897, 0>;80;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎 調理場B;SoulsFormats.MSB+Shape+Box;<-189.951, 67.475, 103.007>;<0, -26.897, 0>;341;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎 武器庫;SoulsFormats.MSB+Shape+Box;<-248.449, 65.5, 118.921>;<0, -26.9, 0>;394;0;4294967295;255;-1;0;-1;;10002207;
m10_00_00_00;領域 敵 兵舎屋根上 訓練騎士;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;310;0;4294967295;255;-1;0;-1;;10002298;
m10_00_00_00;領域 敵 兵舎屋根上 訓練騎士A;SoulsFormats.MSB+Shape+Box;<-194.922, 76.676, 156.435>;<0, 64.166, 0>;302;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎屋根上 訓練騎士B;SoulsFormats.MSB+Shape+Box;<-202.556, 76.26, 135.108>;<0, -26.4, 0>;303;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎屋根上 訓練騎士C;SoulsFormats.MSB+Shape+Box;<-202.487, 61.876, 177.278>;<0, 20, 0>;309;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 兵舎上層 橋上工兵;SoulsFormats.MSB+Shape+Box;<-202.487, 61.876, 177.278>;<0, 20, 0>;88;0;4294967295;255;-1;0;-1;;10002425;
m10_00_00_00;領域 敵 兵舎上層 双塔下;SoulsFormats.MSB+Shape+Box;<-214.539, 93.994, 149.115>;<0, -27.681, 0>;490;0;4294967295;255;-1;0;-1;;10002416;
m10_00_00_00;領域 敵 兵舎上層 喪失騎士タッグ;SoulsFormats.MSB+Shape+Box;<-176.211, 63.26, 146.752>;<0, 17.799, 0>;408;0;4294967295;255;-1;0;-1;;10002609;
m10_00_00_00;領域 敵 兵舎上層 鷹群;SoulsFormats.MSB+Shape+Box;<-205.521, 84.35, 114.665>;<0, 62.603, 0>;90;0;4294967295;255;-1;0;-1;;10002486;
m10_00_00_00;領域 敵 兵舎上層 塔;SoulsFormats.MSB+Shape+Box;<-227.569, 111.232, 147.675>;<0, -28.1, 0>;407;0;4294967295;255;-1;0;-1;;10002212;
m10_00_00_00;領域 敵 兵舎上層 塔梯子側;SoulsFormats.MSB+Shape+Box;<-216.223, 110.992, 152.761>;<0, -28.1, 0>;406;0;4294967295;255;-1;0;-1;;10002211;
m10_00_00_00;領域 敵 兵舎上層 逃げてきた兵士;SoulsFormats.MSB+Shape+Box;<-160.817, 63.763, 187.234>;<0, 18.344, 0>;423;0;4294967295;255;-1;0;-1;;10002214;
m10_00_00_00;領域 敵 崩落城壁 ルーン市民部屋;SoulsFormats.MSB+Shape+Box;<-296.756, 89.466, 269.987>;<0, 17.571, 0>;405;0;4294967295;255;-1;0;-1;;10002208;
m10_00_00_00;領域 敵 崩落城壁 生きている壺;SoulsFormats.MSB+Shape+Box;<-255.887, 87.975, 265.735>;<0, -15.962, 0>;421;0;4294967295;255;-1;0;-1;;10002222;
m10_00_00_00;領域 敵 礼拝堂 騎士;SoulsFormats.MSB+Shape+Box;<-270.538, 76.694, 192.506>;<0, 0, 0>;38;0;4294967295;255;-1;0;-1;;10002263;
m10_00_00_00;領域 敵 礼拝堂 巡回兵士;SoulsFormats.MSB+Shape+Composite;<-268.065, 76.37, 183.316>;<0, 0, 0>;56;0;4294967295;255;-1;0;-1;;10002251;
m10_00_00_00;領域 敵 礼拝堂 巡回兵士A;SoulsFormats.MSB+Shape+Box;<-268.065, 76.37, 183.316>;<0, 0, 0>;54;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 敵 礼拝堂 巡回兵士B;SoulsFormats.MSB+Shape+Box;<-270.397, 87.787, 205.085>;<0, 0, 0>;55;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 落下死亡無効;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;439;0;4294967295;255;-1;0;-1;;10002610;
m10_00_00_00;領域 落下死亡無効A;SoulsFormats.MSB+Shape+Box;<-311.123, -30.857, 172.173>;<0, -5.9, 0>;436;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 落下死亡無効B;SoulsFormats.MSB+Shape+Box;<-302.633, -30.126, 174.256>;<0, -16.9, 0>;437;0;4294967295;255;-1;0;-1;;0;
m10_00_00_00;領域 落下死亡無効C;SoulsFormats.MSB+Shape+Box;<-308.887, -30.68, 178.665>;<0, 29.1, 0>;438;0;4294967295;255;-1;0;-1;;0;
m10_01_00_00;領域 チュートリアル カメラ;SoulsFormats.MSB+Shape+Box;<-4.21, 38.772, -162.827>;<0, -118.733, 0>;6;0;4294967295;255;-1;0;-1;;10012682;
m10_01_00_00;領域 チュートリアル 移動 ※保健用に作ってあるだけ;SoulsFormats.MSB+Shape+Cylinder;<-33.55, 38.083, -179.28>;<0, -119, 0>;7;0;4294967295;255;-1;0;-1;;10012680;
m10_01_00_00;領域 プレイヤー不死設定非解除;SoulsFormats.MSB+Shape+Box;<-47.389, 20.072, -49.13>;<0, 170.349, 0>;14;0;4294967295;255;-1;0;-1;;10012031;
m10_01_00_00;領域 ボス初戦開始;SoulsFormats.MSB+Shape+Box;<-42.125, 20.182, -37.371>;<0, -100, 0>;4;0;4294967295;255;-1;0;-1;;10012801;
m10_01_00_00;領域 ボス部屋入場;SoulsFormats.MSB+Shape+Box;<-41.506, 21.18, -39.698>;<0, 171, 0>;3;0;4294967295;255;-1;0;-1;;10012800;
m10_01_00_00;領域 ボス部屋入場 bk;SoulsFormats.MSB+Shape+Box;<-34.6, 21.18, -82.02>;<0, 170.5, 0>;15;0;4294967295;255;-1;0;-1;;0;
m10_01_00_00;領域 世界樹の歓迎;SoulsFormats.MSB+Shape+Box;<-27.667, 38.193, -176.023>;<0, -119.645, 0>;17;0;4294967295;255;-1;0;-1;;10012501;
m10_01_00_00;領域 接ぎ木の蜘蛛 2回目スタート;SoulsFormats.MSB+Shape+Sphere;<-42.489, 21.377, -40.084>;<0, -98.064, 0>;16;0;4294967295;255;-1;0;-1;;10012810;
m10_01_00_00;領域 地名非表示 ;SoulsFormats.MSB+Shape+Box;<-27.667, 38.193, -176.023>;<0, -119.645, 0>;8;0;4294967295;255;-1;0;-1;;10012502;
m10_01_00_00;領域 片開き扉（奥側：OPEN）;SoulsFormats.MSB+Shape+Box;<-23.515, 38.919, -161.761>;<0, -30, 0>;10;0;4294967295;255;-1;0;-1;;10012560;
m10_01_00_00;領域 片開き扉（手前側：CLOSE）;SoulsFormats.MSB+Shape+Box;<-21.489, 38.939, -160.806>;<0, 59.818, 0>;9;0;4294967295;255;-1;0;-1;;10012561;
m10_01_00_00;領域 落ちる床;SoulsFormats.MSB+Shape+Cylinder;<29.576, 12.311, 10.326>;<0, -138.473, 0>;1;0;4294967295;255;-1;0;-1;;10012500;
m11_00_00_00;プレイ領域 Compositeパーツ① 1100001;SoulsFormats.MSB+Shape+Box;<-130.547, 39.028, -354.798>;<0, 0.235, 0>;133;0;4294967295;255;-1;0;-1;;0;
m11_00_00_00;プレイ領域 Compositeパーツ① 1100010;SoulsFormats.MSB+Shape+Box;<-130.869, 21.01, -385.252>;<0, -1, 0>;147;0;4294967295;255;-1;0;-1;;0;
m11_00_00_00;プレイ領域 Compositeパーツ① 1100012;SoulsFormats.MSB+Shape+Box;<-19.277, 7.049, -80.38>;<0, 0, 0>;99;0;4294967295;255;-1;0;-1;;0;
